#Format: JPTC-ISOGAIN/1
#Tool: jptc-collect 0.1.0
#Decoder: LibRaw 0.22.2-Release
#Generated: 2026-08-13T16:03:31.539Z
#
# Every value below is as measured. No correction of any kind has been
# applied, and no black level has been subtracted. The black level belongs
# to the dark set, which is why that one is shot first.
#
#Camera: Canon EOS R6 Mark II
#ImageWidth: 6000
#ImageHeight: 4000
#
#Corrected: ImageWidth/ImageHeight were submitted swapped and have been transposed here.
# Submitted as 4000x6000. The EOS R6 Mark II writes 6000x4000, and #RawSize
# 6188x4120 in this same header is landscape, so the sensor is not portrait.
# Nothing else in these files was touched. ImagePixels was already right, which
# is why no pixel-count check could have caught this: only the orientation was
# wrong, and every curve here is normalised by the HEIGHT.
# Transposed on 2026-08-14 by the analyst, not by the collector.
#ImagePixels: 24000000
#Firmware: 1.5.0
#Lens: none-bodycap
#ShutterType: 机械快门
#Compression: 无损压缩
#LongExposureNR: off (declared)
#Stabilisation: off (declared)
#
#AdcStep: 1
#LinearisationCurve: identity
#CfaPattern: RGBG
#CfaOrder: C00,C01,C10,C11 by position in the 2x2 cell, not by colour name
#RawSize: 6188x4120
#SensorBlackTag: 512
#SensorMaximum: 16383
#Ladder: mixed
#CropMosaic: 5900x3900
#PlanePerChannel: 2950x1950
# ShutterSec is the NOMINAL time from the file. A mechanical shutter
# departs from it systematically and unreadably, which is what the
# paired-shutter ladder exists to sidestep.
# ShutterSec is what LibRaw resolved the shutter to, and which EXIF field it
# took depends on the camera: ExposureTime normally, ShutterSpeedValue when
# that is missing, and for some vendors a maker-note field instead. It is also
# a float, so a stored 10/2500 comes back as 0.004000000189989805 -- that tail
# is float32 rounding, not information from the camera.
# ExposureTimeExif (0x829A) and ShutterApexExif (0x9201, APEX, t = 2^-v) are
# therefore recorded verbatim as the fractions the file holds, empty when the
# camera wrote no such field. Which of them to trust is an analysis decision.
#
# g1/g2 = (t1/t2) * (Mean2 - BL2) / (Mean1 - BL1), with BL from the dark set.
ISO,ShutterSec,ExposureTimeExif,ShutterApexExif,Aperture,ShutterGroup,File,Channel,ColorIndex,N,Mean,Std,ClipFrac
1600,0.0062500000931322575,,,0,0.00625000,FU4A2406.CR3,C01,1,5752500,3122.537103520209,95.73589762767813,0
1600,0.0062500000931322575,,,0,0.00625000,FU4A2406.CR3,C10,3,5752500,3120.6034518904826,96.24608422846218,0
1600,0.0062500000931322575,,,0,0.00625000,FU4A2406.CR3,C11,2,5752500,2660.180538896132,67.24753562764215,0
1600,0.004999999888241291,,,0,0.00500000,FU4A2407.CR3,C00,0,5752500,2756.8337409821816,66.66895639284628,0
1600,0.004999999888241291,,,0,0.00500000,FU4A2407.CR3,C01,1,5752500,3114.260085528031,95.11900631481423,0
1600,0.004999999888241291,,,0,0.00500000,FU4A2407.CR3,C10,3,5752500,3112.3995367231637,95.60994208123202,0
1600,0.004999999888241291,,,0,0.00500000,FU4A2407.CR3,C11,2,5752500,2655.533945067362,66.85506532373219,0
2000,0.004999999888241291,,,0,0.00500000,FU4A2408.CR3,C00,0,5752500,2761.1128175575836,70.59881913210516,0
2000,0.004999999888241291,,,0,0.00500000,FU4A2408.CR3,C01,1,5752500,3120.1750459800087,99.00510584607441,0
2000,0.004999999888241291,,,0,0.00500000,FU4A2408.CR3,C10,3,5752500,3118.6573458496305,99.44763055127356,0
2000,0.004999999888241291,,,0,0.00500000,FU4A2408.CR3,C11,2,5752500,2659.547832768362,70.8192506831859,0
2000,0.004000000189989805,,,0,0.00400000,FU4A2409.CR3,C00,0,5752500,2756.384910734463,70.25531529146356,0
2000,0.004000000189989805,,,0,0.00400000,FU4A2409.CR3,C01,1,5752500,3113.1070764015644,98.5307320073628,0
2000,0.004000000189989805,,,0,0.00400000,FU4A2409.CR3,C10,3,5752500,3111.523886484137,98.92875776377903,0
2000,0.004000000189989805,,,0,0.00400000,FU4A2409.CR3,C11,2,5752500,2655.550318644068,70.46606858841149,0
2500,0.004000000189989805,,,0,0.00400000,FU4A2410.CR3,C00,0,5752500,2759.4342903085617,75.1095499784321,0
2500,0.004000000189989805,,,0,0.00400000,FU4A2410.CR3,C01,1,5752500,3116.7186605823554,103.21415958324378,0
2500,0.004000000189989805,,,0,0.00400000,FU4A2410.CR3,C10,3,5752500,3115.1993289873967,103.70338455074705,0
2500,0.004000000189989805,,,0,0.00400000,FU4A2410.CR3,C11,2,5752500,2658.165696305954,75.25478443420401,0
2500,0.004000000189989805,,,0,0.00400000,FU4A2411.CR3,C00,0,5752500,2759.5498070404174,75.0111289870753,0
