#Format: JPTC-SPECTRUM/1
#Tool: jptc-collect 0.1.4
#Decoder: LibRaw 0.22.2-Release
#Generated: 2026-08-20T17:07:05.477Z
#
# Every value below is as measured. No correction of any kind has been
# applied: not Sheppard, not the /sqrt(2) on a difference, nothing that can
# be recomputed from these numbers. The one irreversible step is the sigma
# clip, whose inputs are all recorded here.
#
#Camera: Leica M11 Monochrom
#ImageWidth: 9528
#ImageHeight: 6328
#ImagePixels: 60293184
#Firmware: 2.6.1
#Lens: none-bodycap
#ShutterType: 机械快门
#Compression: 喵
#LongExposureNR: off (declared)
#Stabilisation: off (declared)
#
#AdcStep: 1
#LinearisationCurve: identity
#CfaPattern: GMCY
#CfaOrder: C00,C01,C10,C11 by position in the 2x2 cell, not by colour name
#RawSize: 9536x6336
#CropMosaic: 5900x3900
#PlanePerChannel: 2950x1950
#
#ClipSigma: 3.5
#ClipVarianceFactor: 0.9938883771107201
# StdDiff columns are the standard deviation of A-B itself. Not halved, not
# divided by sqrt(2). StdDiffClipped is the same after the sigma clip; the
# unclipped value is kept beside it so the clip can be judged.
#Axis: vertical
#TransformLength: 1950
#Window: hann
#Normalisation: |Y(k)|^2 / (N * sum(w^2)), averaged over lines
#OneSided: bins 1..N/2-1 are NOT doubled. To integrate a column back to a
#  variance, double every bin except DC and, for even N, Nyquist. Adding a
#  column up as it stands lands exactly a factor of two low, and nothing in
#  a plot of it would look wrong.
#Verification: with a rectangular window that doubled sum equals the
#  within-line variance exactly -- an identity that holds for any data, and
#  the check a normalisation slip cannot hide from. Under the Hann window
#  used here it comes out a few percent short, because the lines are not
#  stationary. The reference itself is the WithinRowVar / WithinColVar
#  columns of the scalar table: NOT StdA^2, which is the whole plane and so
#  also carries the line-to-line spread a periodogram cannot see.
#FreqUnit: cycles per channel-plane pixel (bin k -> k/1950); x2 for sensor pixels
#DiffPowerFactor: 2   (the difference spectrum is NOT halved here)
#LinesAveraged: 2950
#SignificantDigits: 6
#Note: single minus half the difference gives the fixed-pattern spectrum.
bin,freq,iso125_C00_single,iso125_C00_diff,iso125_C01_single,iso125_C01_diff,iso125_C10_single,iso125_C10_diff,iso125_C11_single,iso125_C11_diff,iso200_C00_single,iso200_C00_diff,iso200_C01_single,iso200_C01_diff,iso200_C10_single,iso200_C10_diff,iso200_C11_single,iso200_C11_diff,iso400_C00_single,iso400_C00_diff,iso400_C01_single,iso400_C01_diff,iso400_C10_single,iso400_C10_diff,iso400_C11_single,iso400_C11_diff,iso800_C00_single,iso800_C00_diff,iso800_C01_single,iso800_C01_diff,iso800_C10_single,iso800_C10_diff,iso800_C11_single,iso800_C11_diff,iso1600_C00_single,iso1600_C00_diff,iso1600_C01_single,iso1600_C01_diff,iso1600_C10_single,iso1600_C10_diff,iso1600_C11_single,iso1600_C11_diff,iso3200_C00_single,iso3200_C00_diff,iso3200_C01_single,iso3200_C01_diff,iso3200_C10_single,iso3200_C10_diff,iso3200_C11_single,iso3200_C11_diff,iso6400_C00_single,iso6400_C00_diff,iso6400_C01_single,iso6400_C01_diff,iso6400_C10_single,iso6400_C10_diff,iso6400_C11_single,iso6400_C11_diff,iso12500_C00_single,iso12500_C00_diff,iso12500_C01_single,iso12500_C01_diff,iso12500_C10_single,iso12500_C10_diff,iso12500_C11_single,iso12500_C11_diff,iso25000_C00_single,iso25000_C00_diff,iso25000_C01_single,iso25000_C01_diff,iso25000_C10_single,iso25000_C10_diff,iso25000_C11_single,iso25000_C11_diff
159,0.0815385,0.00106686,0.00209016,0.00102765,0.00209820,0.00107646,0.00210980,0.00107830,0.00206502,0.00208062,0.00424015,0.00220426,0.00437972,0.00218510,0.00429545,0.00224784,0.00438301,0.00167161,0.00332946,0.00163719,0.00316631,0.00175470,0.00328202,0.00166774,0.00326566,0.00558624,0.0113139,0.00556252,0.0108352,0.00591824,0.0112864,0.00588495,0.0113898,0.0193164,0.0377469,0.0194737,0.0376352,0.0208198,0.0395199,0.0205497,0.0402514,0.0695770,0.137323,0.0668605,0.132388,0.0701711,0.134396,0.0722172,0.138424,0.207248,0.398011,0.198135,0.394924,0.211915,0.414243,0.218718,0.419013,0.668372,1.30433,0.608179,1.18348,0.623884,1.22343,0.686522,1.33097,2.48476,4.87938,2.24371,4.38773,2.38925,4.51601,2.63010,5.02525
160,0.0820513,0.00101053,0.00211821,0.00101759,0.00209349,0.00105394,0.00209563,0.00108259,0.00218597,0.00216664,0.00431583,0.00218552,0.00427847,0.00221955,0.00424712,0.00216317,0.00420007,0.00159167,0.00318020,0.00166521,0.00334970,0.00172461,0.00332777,0.00167887,0.00330338,0.00563172,0.0113504,0.00554610,0.0105796,0.00591929,0.0112592,0.00585452,0.0113136,0.0195200,0.0395997,0.0202725,0.0379985,0.0202990,0.0391874,0.0209548,0.0402110,0.0706363,0.138015,0.0676296,0.129507,0.0726697,0.137914,0.0725386,0.141032,0.210042,0.409121,0.201173,0.394736,0.217785,0.405356,0.213058,0.427142,0.643554,1.28551,0.604034,1.12070,0.625223,1.20299,0.686135,1.32013,2.50996,5.01071,2.24965,4.41053,2.36919,4.59418,2.63986,5.11138
161,0.0825641,0.00102766,0.00204485,0.00102736,0.00210520,0.00104446,0.00205649,0.00104015,0.00220008,0.00214956,0.00431359,0.00213380,0.00423139,0.00223655,0.00424565,0.00221447,0.00450355,0.00165869,0.00321870,0.00164814,0.00333771,0.00173218,0.00333952,0.00169163,0.00338855,0.00568041,0.0112680,0.00553320,0.0106606,0.00578120,0.0112812,0.00609176,0.0114408,0.0193211,0.0394032,0.0200237,0.0383422,0.0205547,0.0396757,0.0204946,0.0409433,0.0720589,0.140284,0.0658703,0.126596,0.0710817,0.136459,0.0703256,0.140628,0.207359,0.407458,0.197848,0.386703,0.209888,0.389024,0.220812,0.434228,0.658411,1.29539,0.583303,1.10286,0.613466,1.17070,0.688617,1.31928,2.48244,4.98156,2.22294,4.43759,2.37484,4.66857,2.59468,5.09148
162,0.0830769,0.00102425,0.00201906,0.000997654,0.00211072,0.00104025,0.00207736,0.00105790,0.00212253,0.00212911,0.00421708,0.00219238,0.00439211,0.00223772,0.00430822,0.00218133,0.00445165,0.00171048,0.00330348,0.00165740,0.00330526,0.00175552,0.00335059,0.00172508,0.00340241,0.00580373,0.0117524,0.00561540,0.0111380,0.00580629,0.0112253,0.00614203,0.0118792,0.0195618,0.0386277,0.0200613,0.0391574,0.0208861,0.0389731,0.0206103,0.0413191,0.0709064,0.137950,0.0668699,0.131838,0.0713130,0.133682,0.0714521,0.139329,0.204286,0.411513,0.200256,0.387632,0.202799,0.399845,0.222109,0.429121,0.644120,1.26285,0.589473,1.13573,0.627203,1.19568,0.688937,1.34241,2.44551,4.70320,2.29781,4.49694,2.35268,4.52200,2.63759,5.04077
163,0.0835897,0.00103477,0.00202452,0.00101789,0.00204929,0.00106079,0.00206628,0.00105462,0.00207555,0.00211255,0.00408946,0.00216106,0.00442951,0.00223633,0.00437591,0.00221050,0.00440206,0.00171017,0.00330231,0.00168318,0.00323022,0.00171251,0.00335844,0.00173018,0.00332543,0.00579976,0.0115822,0.00558581,0.0109959,0.00562094,0.0111933,0.00603277,0.0119024,0.0198676,0.0388260,0.0201259,0.0389384,0.0203834,0.0395656,0.0210525,0.0415793,0.0694583,0.137398,0.0701209,0.136182,0.0699842,0.134820,0.0722885,0.139145,0.200742,0.403015,0.198744,0.381128,0.206826,0.406368,0.214002,0.423460,0.640619,1.24195,0.602367,1.14873,0.651051,1.23288,0.672488,1.30964,2.47661,4.83983,2.27476,4.49915,2.35558,4.39955,2.61285,5.10351
164,0.0841026,0.00103537,0.00203052,0.00104860,0.00201920,0.00106173,0.00206642,0.00103229,0.00211103,0.00218059,0.00421232,0.00208601,0.00430106,0.00224724,0.00445336,0.00218458,0.00435569,0.00166912,0.00332659,0.00166897,0.00320304,0.00168339,0.00334826,0.00174923,0.00342656,0.00566352,0.0111604,0.00562229,0.0108478,0.00563201,0.0111652,0.00603968,0.0115829,0.0195218,0.0391462,0.0201847,0.0392769,0.0205798,0.0415077,0.0206611,0.0406821,0.0706183,0.135365,0.0692780,0.133758,0.0688504,0.132782,0.0740894,0.141347,0.206636,0.399416,0.198789,0.378850,0.209665,0.403761,0.216067,0.409230,0.673609,1.28535,0.628087,1.17033,0.641808,1.23289,0.709940,1.35846,2.45866,4.82772,2.27105,4.37289,2.27577,4.42526,2.63351,5.05515
165,0.0846154,0.00102501,0.00203865,0.00104992,0.00203915,0.00105821,0.00207586,0.00104022,0.00208582,0.00225972,0.00435723,0.00212804,0.00420594,0.00226255,0.00444663,0.00214652,0.00436490,0.00163042,0.00328626,0.00165728,0.00328797,0.00171813,0.00338141,0.00170457,0.00348499,0.00547198,0.0108541,0.00547452,0.0106414,0.00562943,0.0112349,0.00609476,0.0113890,0.0198525,0.0390896,0.0196688,0.0385646,0.0208465,0.0404818,0.0208860,0.0416090,0.0721369,0.135779,0.0657091,0.130101,0.0701224,0.134662,0.0728625,0.139008,0.217073,0.414303,0.199569,0.381795,0.209194,0.405863,0.217794,0.409962,0.665462,1.26260,0.620631,1.18710,0.636252,1.21344,0.715651,1.35725,2.52979,4.81736,2.25201,4.34789,2.27295,4.43756,2.58885,5.18675
166,0.0851282,0.00100318,0.00200764,0.00107358,0.00204138,0.00105166,0.00210218,0.00104890,0.00206229,0.00220331,0.00429318,0.00216994,0.00431369,0.00223404,0.00441957,0.00217715,0.00444177,0.00166796,0.00327775,0.00161932,0.00320607,0.00172017,0.00332463,0.00171620,0.00335525,0.00560892,0.0111196,0.00550407,0.0107781,0.00559740,0.0113731,0.00588415,0.0114985,0.0201566,0.0392584,0.0196392,0.0387436,0.0211426,0.0402027,0.0214094,0.0414043,0.0682520,0.134213,0.0628011,0.129548,0.0685404,0.137275,0.0714437,0.136168,0.216744,0.418195,0.199898,0.385766,0.207728,0.403352,0.210104,0.409114,0.660456,1.28246,0.592333,1.14654,0.625723,1.17279,0.705193,1.31479,2.54682,4.80989,2.29378,4.40798,2.31120,4.44947,2.63356,5.10651
167,0.0856410,0.000992234,0.00198210,0.00106561,0.00206049,0.00102528,0.00210864,0.00107169,0.00207339,0.00218706,0.00426696,0.00227003,0.00441327,0.00230220,0.00437018,0.00224970,0.00436965,0.00171677,0.00339351,0.00161493,0.00313159,0.00173284,0.00329756,0.00169952,0.00315582,0.00553950,0.0112668,0.00554484,0.0110211,0.00557246,0.0110300,0.00572497,0.0116489,0.0202226,0.0394441,0.0198161,0.0391728,0.0215623,0.0410360,0.0203524,0.0413553,0.0676949,0.134212,0.0666538,0.130009,0.0703882,0.136835,0.0740499,0.142307,0.210598,0.410618,0.201448,0.386191,0.207984,0.405993,0.207509,0.393829,0.639123,1.28068,0.600404,1.14899,0.638414,1.23444,0.696530,1.31181,2.54318,4.93686,2.22394,4.40449,2.29116,4.51321,2.64420,5.04281
168,0.0861538,0.00101533,0.00205323,0.00105243,0.00214241,0.00101340,0.00207097,0.00108805,0.00209714,0.00213164,0.00433750,0.00221918,0.00437658,0.00219400,0.00426339,0.00223726,0.00436116,0.00165482,0.00332623,0.00165980,0.00323382,0.00170693,0.00326830,0.00173366,0.00328349,0.00574571,0.0112168,0.00548125,0.0110016,0.00586110,0.0110329,0.00596560,0.0118807,0.0200731,0.0398740,0.0196596,0.0385059,0.0208469,0.0402499,0.0199506,0.0410935,0.0667306,0.130245,0.0669974,0.132204,0.0717611,0.136002,0.0729512,0.141257,0.212057,0.407922,0.194609,0.388311,0.208906,0.407628,0.215741,0.407464,0.660085,1.28759,0.610205,1.17201,0.642197,1.23647,0.689650,1.33255,2.54364,4.87957,2.17106,4.35196,2.28536,4.50377,2.62887,4.82193
169,0.0866667,0.00103759,0.00209876,0.00105513,0.00205629,0.00104574,0.00209449,0.00103560,0.00211405,0.00212571,0.00430433,0.00217925,0.00425706,0.00220667,0.00431213,0.00226530,0.00435406,0.00162928,0.00328573,0.00165050,0.00322440,0.00170653,0.00325259,0.00172159,0.00333821,0.00577221,0.0109764,0.00555288,0.0107815,0.00582446,0.0111286,0.00596126,0.0116156,0.0197239,0.0389824,0.0198243,0.0384174,0.0201812,0.0391288,0.0206337,0.0407892,0.0680313,0.134507,0.0660244,0.128214,0.0697054,0.135268,0.0725068,0.141094,0.214509,0.414412,0.194708,0.387323,0.207701,0.409767,0.222448,0.420051,0.658977,1.26356,0.610061,1.16977,0.623015,1.18248,0.692989,1.33411,2.51784,4.92516,2.25855,4.36170,2.31009,4.52383,2.58486,4.91384
170,0.0871795,0.00107297,0.00210480,0.00103531,0.00198756,0.00103476,0.00209584,0.00102894,0.00209580,0.00217561,0.00429477,0.00219015,0.00430374,0.00226718,0.00431090,0.00224711,0.00438290,0.00170343,0.00328288,0.00166939,0.00327356,0.00172960,0.00336911,0.00173532,0.00336441,0.00564907,0.0107015,0.00557162,0.0107746,0.00568404,0.0110917,0.00594550,0.0116498,0.0198909,0.0386241,0.0195047,0.0390193,0.0207997,0.0396535,0.0215044,0.0407227,0.0681188,0.136042,0.0670763,0.128957,0.0709546,0.137713,0.0710693,0.135437,0.212232,0.412040,0.198696,0.388177,0.204260,0.399752,0.221535,0.425482,0.668430,1.25236,0.606023,1.15200,0.614913,1.18703,0.686116,1.31586,2.49530,4.93349,2.26610,4.45469,2.33167,4.41642,2.61932,4.86802
171,0.0876923,0.00104898,0.00209820,0.00101619,0.00205936,0.00102289,0.00205468,0.00107809,0.00207757,0.00217730,0.00432538,0.00225761,0.00435973,0.00232218,0.00447199,0.00225445,0.00455832,0.00166677,0.00324007,0.00164311,0.00328529,0.00167697,0.00334070,0.00173020,0.00329800,0.00541568,0.0105831,0.00587739,0.0110912,0.00580337,0.0111262,0.00595346,0.0116690,0.0200850,0.0387237,0.0196504,0.0388939,0.0210051,0.0408337,0.0214254,0.0410779,0.0669552,0.132659,0.0701223,0.133027,0.0703927,0.136847,0.0718055,0.136671,0.211790,0.406324,0.197532,0.388397,0.202144,0.395286,0.215978,0.418416,0.660362,1.27738,0.613274,1.18213,0.616420,1.19455,0.685119,1.29090,2.54262,5.06252,2.25062,4.52976,2.26492,4.42750,2.64772,5.07525
172,0.0882051,0.00101888,0.00212256,0.00102890,0.00205613,0.00105552,0.00205473,0.00107034,0.00206635,0.00212766,0.00435474,0.00227767,0.00436972,0.00223988,0.00440110,0.00224576,0.00451836,0.00161218,0.00319296,0.00167913,0.00322394,0.00170499,0.00328388,0.00172396,0.00327602,0.00553519,0.0111149,0.00561509,0.0110522,0.00566494,0.0111869,0.00581953,0.0117599,0.0198923,0.0394272,0.0200284,0.0394505,0.0213109,0.0413278,0.0206401,0.0402557,0.0676494,0.135035,0.0699595,0.131120,0.0689033,0.131882,0.0718309,0.143120,0.214326,0.415441,0.201536,0.387182,0.203429,0.403049,0.214086,0.416503,0.662957,1.25930,0.597062,1.16770,0.631113,1.20532,0.681533,1.32483,2.56235,5.03384,2.17977,4.39114,2.33922,4.52321,2.54448,5.08509
173,0.0887179,0.00103556,0.00206134,0.00104299,0.00206307,0.00106807,0.00205806,0.00106721,0.00207102,0.00214598,0.00435736,0.00218840,0.00424444,0.00217339,0.00438880,0.00221628,0.00447855,0.00164830,0.00331038,0.00169209,0.00330069,0.00171255,0.00324419,0.00173884,0.00336840,0.00564788,0.0111052,0.00558092,0.0110945,0.00585516,0.0116278,0.00594850,0.0117797,0.0199950,0.0396137,0.0200015,0.0386864,0.0210571,0.0398461,0.0206623,0.0397044,0.0681660,0.136584,0.0658541,0.128120,0.0697794,0.132562,0.0740703,0.145664,0.206943,0.419534,0.207014,0.392034,0.206170,0.407547,0.214846,0.425856,0.656109,1.26453,0.582731,1.17496,0.622551,1.22318,0.704980,1.32157,2.56483,4.85918,2.21298,4.41521,2.48393,4.54480,2.56773,5.01570
174,0.0892308,0.00104646,0.00205764,0.00103967,0.00212826,0.00105014,0.00205413,0.00107213,0.00210930,0.00211379,0.00428782,0.00222148,0.00443536,0.00219023,0.00432950,0.00218266,0.00433181,0.00168977,0.00331639,0.00164536,0.00327375,0.00166377,0.00317828,0.00174770,0.00341129,0.00559103,0.0111596,0.00547522,0.0108636,0.00591316,0.0114692,0.00595747,0.0115894,0.0203874,0.0398449,0.0198085,0.0383736,0.0207093,0.0387512,0.0197800,0.0387832,0.0684284,0.133539,0.0654137,0.129039,0.0725355,0.136647,0.0738899,0.144309,0.201127,0.401114,0.198605,0.391970,0.207716,0.400184,0.218204,0.427823,0.650015,1.26022,0.592213,1.14115,0.606075,1.18618,0.707996,1.32481,2.50719,4.88864,2.29460,4.39576,2.39551,4.55983,2.60614,4.85699
175,0.0897436,0.00104709,0.00206695,0.00105367,0.00207161,0.00106431,0.00207403,0.00104179,0.00207585,0.00220494,0.00435852,0.00218378,0.00433139,0.00211196,0.00430680,0.00213187,0.00434920,0.00168490,0.00327520,0.00167123,0.00330455,0.00169195,0.00318370,0.00174876,0.00326602,0.00566738,0.0114193,0.00558849,0.0110580,0.00588239,0.0112011,0.00570651,0.0112006,0.0199806,0.0398061,0.0200455,0.0397905,0.0204002,0.0393094,0.0204289,0.0405578,0.0702593,0.136632,0.0682717,0.131614,0.0729788,0.137925,0.0714279,0.137487,0.206241,0.407885,0.200997,0.405506,0.215413,0.403550,0.213529,0.418984,0.654932,1.26929,0.591007,1.13742,0.604254,1.16412,0.704167,1.33486,2.50080,4.80352,2.28994,4.41401,2.38189,4.58474,2.67772,5.01874
176,0.0902564,0.00104027,0.00206021,0.00106671,0.00206097,0.00111077,0.00212482,0.00103761,0.00205392,0.00225356,0.00443907,0.00218902,0.00425577,0.00215482,0.00427101,0.00217801,0.00441271,0.00163045,0.00319760,0.00166806,0.00322984,0.00165867,0.00322511,0.00175809,0.00331628,0.00569607,0.0113045,0.00551485,0.0111006,0.00590260,0.0113481,0.00593468,0.0116204,0.0199587,0.0396986,0.0197300,0.0389276,0.0204346,0.0399338,0.0214233,0.0414721,0.0695237,0.139053,0.0697908,0.134848,0.0717951,0.140154,0.0728661,0.134054,0.208164,0.415613,0.201511,0.405139,0.207349,0.403815,0.215282,0.421582,0.658069,1.30349,0.605136,1.16220,0.618961,1.20201,0.687962,1.35208,2.48242,4.74945,2.22110,4.51222,2.34788,4.48616,2.62659,5.15005
177,0.0907692,0.00103170,0.00203284,0.00100614,0.00204743,0.00106825,0.00215319,0.00108548,0.00212165,0.00219055,0.00445179,0.00217759,0.00422040,0.00221887,0.00440383,0.00218995,0.00439742,0.00166885,0.00323725,0.00160254,0.00319234,0.00170244,0.00335601,0.00167524,0.00330283,0.00573200,0.0116694,0.00549444,0.0111025,0.00584119,0.0113862,0.00610005,0.0121027,0.0196450,0.0393061,0.0196550,0.0381661,0.0203296,0.0383714,0.0215487,0.0414310,0.0697316,0.140014,0.0681288,0.134503,0.0686668,0.136626,0.0712097,0.135822,0.207690,0.411495,0.197995,0.386534,0.204641,0.396166,0.218038,0.415613,0.666987,1.31204,0.608977,1.17337,0.628488,1.21104,0.682897,1.31841,2.50540,4.78214,2.22350,4.47517,2.34037,4.57712,2.63218,5.19131
178,0.0912821,0.00100975,0.00200281,0.000996191,0.00199172,0.00107303,0.00206999,0.00107311,0.00205197,0.00215326,0.00424112,0.00219029,0.00431899,0.00221644,0.00420798,0.00224127,0.00442648,0.00166356,0.00323655,0.00166414,0.00329654,0.00170872,0.00337305,0.00170605,0.00335715,0.00557172,0.0114782,0.00568948,0.0113645,0.00582000,0.0115123,0.00585205,0.0117756,0.0199236,0.0393252,0.0195582,0.0374119,0.0213406,0.0393222,0.0214292,0.0418076,0.0675547,0.133463,0.0666891,0.134012,0.0684592,0.136069,0.0702882,0.135924,0.206025,0.400474,0.199203,0.391016,0.209166,0.396996,0.222491,0.422457,0.643981,1.27636,0.600993,1.18529,0.610378,1.17076,0.667294,1.27651,2.46730,4.75581,2.26847,4.51183,2.38298,4.55542,2.56925,5.07722
179,0.0917949,0.00104293,0.00206549,0.00103756,0.00204247,0.00106800,0.00201884,0.00103776,0.00199877,0.00219459,0.00430259,0.00222238,0.00452270,0.00214793,0.00420334,0.00222303,0.00444512,0.00165303,0.00329350,0.00169166,0.00329054,0.00171041,0.00332602,0.00175197,0.00340922,0.00564731,0.0115174,0.00584047,0.0112787,0.00573574,0.0114436,0.00587137,0.0112315,0.0196686,0.0400262,0.0194988,0.0386317,0.0210851,0.0394057,0.0213527,0.0410695,0.0679873,0.131643,0.0651364,0.134615,0.0690614,0.133838,0.0696752,0.132985,0.205451,0.396474,0.194930,0.387190,0.209359,0.398031,0.218462,0.424033,0.649769,1.28936,0.590938,1.13232,0.607960,1.15949,0.684165,1.29671,2.54179,4.87371,2.29236,4.50024,2.35497,4.51258,2.58281,5.08593
180,0.0923077,0.00103903,0.00203261,0.000997901,0.00204126,0.00107947,0.00203466,0.00102979,0.00197139,0.00222638,0.00438024,0.00222444,0.00438531,0.00215964,0.00429662,0.00219005,0.00441247,0.00167417,0.00333328,0.00167405,0.00326664,0.00164760,0.00326999,0.00178522,0.00350249,0.00577032,0.0114999,0.00567419,0.0110101,0.00563275,0.0111553,0.00595964,0.0113443,0.0194115,0.0397581,0.0197912,0.0381047,0.0202325,0.0388192,0.0208882,0.0401552,0.0664175,0.129369,0.0655700,0.132680,0.0678476,0.133627,0.0694194,0.138423,0.209415,0.412494,0.189318,0.385639,0.214566,0.405899,0.216833,0.425662,0.665811,1.33044,0.611238,1.15429,0.613897,1.22811,0.695071,1.34669,2.52031,4.83845,2.32918,4.34871,2.34792,4.50943,2.63617,5.03252
181,0.0928205,0.00104280,0.00207619,0.00100721,0.00203406,0.00106117,0.00206448,0.00105258,0.00202313,0.00218797,0.00434994,0.00214221,0.00433571,0.00225708,0.00445792,0.00221333,0.00441887,0.00167952,0.00335473,0.00164857,0.00331516,0.00166867,0.00323174,0.00175359,0.00333815,0.00580721,0.0113127,0.00568087,0.0112040,0.00561836,0.0109527,0.00576495,0.0112806,0.0202014,0.0405999,0.0203981,0.0379294,0.0204870,0.0397472,0.0213287,0.0409251,0.0655790,0.132171,0.0678209,0.131668,0.0685359,0.132787,0.0706159,0.141595,0.207913,0.408355,0.198309,0.400628,0.213524,0.407611,0.218909,0.419745,0.650681,1.27853,0.625330,1.17300,0.629586,1.23744,0.694603,1.35096,2.56484,4.92400,2.32403,4.36158,2.34699,4.44131,2.59578,4.94039
182,0.0933333,0.00103585,0.00206788,0.00101298,0.00201130,0.00106481,0.00216011,0.00108668,0.00215869,0.00216820,0.00440684,0.00215294,0.00436574,0.00223186,0.00437218,0.00222361,0.00443004,0.00168091,0.00338653,0.00162786,0.00317657,0.00176486,0.00331298,0.00175431,0.00327894,0.00583148,0.0114289,0.00569075,0.0111804,0.00589400,0.0115728,0.00573924,0.0115008,0.0200281,0.0401093,0.0194848,0.0374381,0.0205938,0.0401803,0.0210664,0.0399813,0.0676375,0.134965,0.0675780,0.128975,0.0720403,0.135698,0.0704202,0.138157,0.207095,0.406201,0.201332,0.397142,0.211591,0.404055,0.218333,0.424737,0.647230,1.27400,0.619177,1.18118,0.654026,1.24446,0.680578,1.32262,2.56702,4.82436,2.34476,4.41694,2.36286,4.41004,2.70558,5.17568
183,0.0938462,0.00103660,0.00201109,0.00102088,0.00201310,0.00104928,0.00207861,0.00107302,0.00212080,0.00213174,0.00436986,0.00220053,0.00427506,0.00211181,0.00419864,0.00222917,0.00448846,0.00166213,0.00330781,0.00158781,0.00316346,0.00177309,0.00333159,0.00174595,0.00337464,0.00575737,0.0120121,0.00572722,0.0110398,0.00585915,0.0115065,0.00589562,0.0120545,0.0199848,0.0404837,0.0199338,0.0387451,0.0208822,0.0401339,0.0204041,0.0384287,0.0684614,0.133988,0.0684584,0.137716,0.0692068,0.133804,0.0721990,0.139883,0.211803,0.414056,0.201495,0.396855,0.212025,0.408412,0.221851,0.431049,0.639636,1.25317,0.611897,1.16734,0.634036,1.21470,0.671366,1.31732,2.51924,4.85594,2.28651,4.39607,2.35690,4.53660,2.67164,5.08270
184,0.0943590,0.00104211,0.00201989,0.00101762,0.00204551,0.00105409,0.00205933,0.00107529,0.00208382,0.00216715,0.00428827,0.00215830,0.00425820,0.00216832,0.00426145,0.00220787,0.00432327,0.00163934,0.00332670,0.00165065,0.00333738,0.00175369,0.00333478,0.00176443,0.00342661,0.00587608,0.0118898,0.00587763,0.0111441,0.00588794,0.0111171,0.00593460,0.0116872,0.0202045,0.0402791,0.0199719,0.0387786,0.0207019,0.0403335,0.0202432,0.0387361,0.0688583,0.136028,0.0675657,0.137047,0.0685965,0.133170,0.0713755,0.139327,0.212035,0.420094,0.203883,0.385417,0.208712,0.407042,0.226621,0.437596,0.674753,1.29488,0.608572,1.16043,0.630397,1.21176,0.688307,1.32182,2.46237,4.90571,2.19694,4.42438,2.36509,4.50353,2.64274,4.95707
185,0.0948718,0.00103414,0.00208480,0.00103340,0.00209596,0.00108442,0.00216668,0.00107364,0.00208444,0.00222673,0.00434838,0.00216921,0.00434149,0.00226537,0.00443457,0.00224337,0.00449156,0.00162431,0.00327147,0.00170124,0.00331762,0.00170341,0.00329171,0.00169826,0.00334331,0.00568945,0.0111294,0.00583247,0.0111907,0.00583904,0.0110662,0.00572244,0.0113087,0.0207224,0.0405266,0.0194683,0.0379610,0.0207124,0.0388010,0.0211418,0.0399384,0.0703502,0.137383,0.0678084,0.134265,0.0708276,0.136997,0.0703124,0.137486,0.206342,0.408664,0.203547,0.395607,0.208794,0.397189,0.224448,0.433952,0.662029,1.28816,0.606026,1.18556,0.629750,1.22116,0.696811,1.32027,2.45537,4.81359,2.14782,4.29909,2.34324,4.45304,2.51651,4.88129
186,0.0953846,0.00102692,0.00203794,0.00100470,0.00205022,0.00105999,0.00209543,0.00103529,0.00202941,0.00216586,0.00436688,0.00217736,0.00438043,0.00225874,0.00434136,0.00226596,0.00467853,0.00161588,0.00322809,0.00171191,0.00324089,0.00170852,0.00326280,0.00169000,0.00331033,0.00575849,0.0112017,0.00561195,0.0112241,0.00588979,0.0112796,0.00580916,0.0114869,0.0205225,0.0396845,0.0190672,0.0376775,0.0209676,0.0404608,0.0213774,0.0409024,0.0688737,0.132905,0.0668710,0.132043,0.0707450,0.135344,0.0699208,0.134549,0.209577,0.404443,0.202532,0.402751,0.207351,0.408696,0.218613,0.423880,0.664496,1.29185,0.598568,1.16300,0.648608,1.24312,0.699901,1.33262,2.52850,4.95484,2.15672,4.23354,2.40146,4.63999,2.61678,5.02350
187,0.0958974,0.00102657,0.00201381,0.00102328,0.00204514,0.00104817,0.00206121,0.00103535,0.00201255,0.00215165,0.00439536,0.00220118,0.00430597,0.00215747,0.00429977,0.00222941,0.00453435,0.00163312,0.00336004,0.00167661,0.00331883,0.00170340,0.00345554,0.00166698,0.00336368,0.00580017,0.0112942,0.00558140,0.0112252,0.00579508,0.0112216,0.00586433,0.0112829,0.0197254,0.0389943,0.0192776,0.0377951,0.0208543,0.0401488,0.0212758,0.0422017,0.0691220,0.134872,0.0652659,0.129308,0.0709389,0.135481,0.0700937,0.133631,0.209855,0.397052,0.201134,0.396081,0.203112,0.393243,0.220572,0.422034,0.668261,1.32160,0.592768,1.16567,0.630146,1.20808,0.708223,1.41397,2.59770,4.99021,2.15518,4.26968,2.37149,4.55149,2.64930,5.03865
