#Format: JPTC-SPECTRUM/1
#Tool: jptc-collect 0.1.4
#Decoder: LibRaw 0.22.2-Release
#Generated: 2026-08-20T17:07:05.477Z
#
# Every value below is as measured. No correction of any kind has been
# applied: not Sheppard, not the /sqrt(2) on a difference, nothing that can
# be recomputed from these numbers. The one irreversible step is the sigma
# clip, whose inputs are all recorded here.
#
#Camera: Leica M11 Monochrom
#ImageWidth: 9528
#ImageHeight: 6328
#ImagePixels: 60293184
#Firmware: 2.6.1
#Lens: none-bodycap
#ShutterType: 机械快门
#Compression: 喵
#LongExposureNR: off (declared)
#Stabilisation: off (declared)
#
#AdcStep: 1
#LinearisationCurve: identity
#CfaPattern: GMCY
#CfaOrder: C00,C01,C10,C11 by position in the 2x2 cell, not by colour name
#RawSize: 9536x6336
#CropMosaic: 5900x3900
#PlanePerChannel: 2950x1950
#
#ClipSigma: 3.5
#ClipVarianceFactor: 0.9938883771107201
# StdDiff columns are the standard deviation of A-B itself. Not halved, not
# divided by sqrt(2). StdDiffClipped is the same after the sigma clip; the
# unclipped value is kept beside it so the clip can be judged.
#Axis: horizontal
#TransformLength: 2950
#Window: hann
#Normalisation: |Y(k)|^2 / (N * sum(w^2)), averaged over lines
#OneSided: bins 1..N/2-1 are NOT doubled. To integrate a column back to a
#  variance, double every bin except DC and, for even N, Nyquist. Adding a
#  column up as it stands lands exactly a factor of two low, and nothing in
#  a plot of it would look wrong.
#Verification: with a rectangular window that doubled sum equals the
#  within-line variance exactly -- an identity that holds for any data, and
#  the check a normalisation slip cannot hide from. Under the Hann window
#  used here it comes out a few percent short, because the lines are not
#  stationary. The reference itself is the WithinRowVar / WithinColVar
#  columns of the scalar table: NOT StdA^2, which is the whole plane and so
#  also carries the line-to-line spread a periodogram cannot see.
#FreqUnit: cycles per channel-plane pixel (bin k -> k/2950); x2 for sensor pixels
#DiffPowerFactor: 2   (the difference spectrum is NOT halved here)
#LinesAveraged: 1950
#SignificantDigits: 6
#Note: single minus half the difference gives the fixed-pattern spectrum.
bin,freq,iso125_C00_single,iso125_C00_diff,iso125_C01_single,iso125_C01_diff,iso125_C10_single,iso125_C10_diff,iso125_C11_single,iso125_C11_diff,iso200_C00_single,iso200_C00_diff,iso200_C01_single,iso200_C01_diff,iso200_C10_single,iso200_C10_diff,iso200_C11_single,iso200_C11_diff,iso400_C00_single,iso400_C00_diff,iso400_C01_single,iso400_C01_diff,iso400_C10_single,iso400_C10_diff,iso400_C11_single,iso400_C11_diff,iso800_C00_single,iso800_C00_diff,iso800_C01_single,iso800_C01_diff,iso800_C10_single,iso800_C10_diff,iso800_C11_single,iso800_C11_diff,iso1600_C00_single,iso1600_C00_diff,iso1600_C01_single,iso1600_C01_diff,iso1600_C10_single,iso1600_C10_diff,iso1600_C11_single,iso1600_C11_diff,iso3200_C00_single,iso3200_C00_diff,iso3200_C01_single,iso3200_C01_diff,iso3200_C10_single,iso3200_C10_diff,iso3200_C11_single,iso3200_C11_diff,iso6400_C00_single,iso6400_C00_diff,iso6400_C01_single,iso6400_C01_diff,iso6400_C10_single,iso6400_C10_diff,iso6400_C11_single,iso6400_C11_diff,iso12500_C00_single,iso12500_C00_diff,iso12500_C01_single,iso12500_C01_diff,iso12500_C10_single,iso12500_C10_diff,iso12500_C11_single,iso12500_C11_diff,iso25000_C00_single,iso25000_C00_diff,iso25000_C01_single,iso25000_C01_diff,iso25000_C10_single,iso25000_C10_diff,iso25000_C11_single,iso25000_C11_diff
20,0.00677966,0.000689808,0.00139716,0.000691615,0.00138983,0.000717376,0.00140166,0.000703458,0.00137611,0.00138532,0.00279141,0.00143131,0.00289586,0.00146773,0.00283444,0.00149353,0.00296659,0.00110512,0.00210973,0.00109274,0.00211243,0.00116267,0.00224798,0.00114607,0.00225755,0.00367966,0.00726430,0.00359063,0.00729428,0.00379466,0.00752746,0.00376405,0.00769929,0.0134983,0.0263384,0.0129659,0.0242634,0.0141344,0.0266016,0.0141179,0.0265422,0.0460877,0.0914600,0.0444372,0.0886800,0.0460074,0.0869296,0.0469559,0.0939291,0.135142,0.265244,0.129628,0.261290,0.131820,0.258655,0.139584,0.294455,0.427972,0.857570,0.388138,0.761105,0.412537,0.774317,0.447896,0.843360,1.69559,3.29073,1.46686,2.92011,1.57778,3.02302,1.68308,3.26009
21,0.00711864,0.000664098,0.00134515,0.000662102,0.00129896,0.000707256,0.00138942,0.000679735,0.00133173,0.00140165,0.00278491,0.00146448,0.00293588,0.00144323,0.00286917,0.00144666,0.00284227,0.00112006,0.00219511,0.00111907,0.00213499,0.00115036,0.00218391,0.00117074,0.00225696,0.00378339,0.00745993,0.00355046,0.00714498,0.00385762,0.00752554,0.00381183,0.00746119,0.0133992,0.0258828,0.0130574,0.0254935,0.0132574,0.0263355,0.0140204,0.0271392,0.0464294,0.0905793,0.0437327,0.0832632,0.0460409,0.0875607,0.0500395,0.0951822,0.136872,0.267748,0.130176,0.257867,0.134666,0.259743,0.142336,0.280785,0.423723,0.841803,0.380624,0.744696,0.419092,0.794295,0.442860,0.876310,1.73506,3.45599,1.44040,2.88011,1.62436,3.04565,1.76467,3.32078
22,0.00745763,0.000645671,0.00129903,0.000667701,0.00134008,0.000711042,0.00139090,0.000671476,0.00131623,0.00150247,0.00279194,0.00144083,0.00296354,0.00141873,0.00286185,0.00139678,0.00271773,0.00110240,0.00218552,0.00108968,0.00216837,0.00112311,0.00213182,0.00111895,0.00221889,0.00374127,0.00738222,0.00357405,0.00708162,0.00380426,0.00735958,0.00394768,0.00761998,0.0131790,0.0257217,0.0131423,0.0256002,0.0132142,0.0261936,0.0140172,0.0265868,0.0449902,0.0888774,0.0449067,0.0848419,0.0467413,0.0889444,0.0490786,0.0936256,0.137394,0.273782,0.133959,0.254547,0.137158,0.260980,0.142506,0.276351,0.423509,0.846678,0.377933,0.744424,0.423150,0.836262,0.447467,0.905091,1.67186,3.28715,1.47597,2.90146,1.60192,3.05548,1.66586,3.29792
23,0.00779661,0.000625346,0.00127674,0.000659914,0.00137443,0.000704638,0.00137627,0.000668453,0.00136853,0.00149243,0.00285816,0.00142674,0.00286518,0.00141059,0.00282951,0.00142818,0.00273533,0.00110686,0.00214248,0.00112837,0.00225539,0.00112831,0.00215256,0.00109259,0.00219737,0.00372302,0.00714193,0.00377753,0.00736525,0.00389666,0.00725649,0.00384479,0.00766507,0.0129330,0.0256524,0.0127359,0.0255007,0.0142987,0.0263742,0.0137394,0.0269383,0.0450436,0.0866943,0.0439636,0.0883205,0.0461689,0.0929856,0.0478651,0.0925960,0.138280,0.268016,0.132417,0.256187,0.137249,0.262354,0.141279,0.272251,0.417323,0.849074,0.378316,0.758535,0.409837,0.805260,0.441468,0.874732,1.65814,3.18783,1.46415,2.88422,1.60441,3.07707,1.66665,3.33113
24,0.00813559,0.000651983,0.00132311,0.000672370,0.00136770,0.000686510,0.00136179,0.000708219,0.00136051,0.00139695,0.00287083,0.00145534,0.00276117,0.00144752,0.00278552,0.00146908,0.00281589,0.00113887,0.00220558,0.00111027,0.00216299,0.00111592,0.00209171,0.00106147,0.00214355,0.00378746,0.00742840,0.00373044,0.00730734,0.00386575,0.00747657,0.00383914,0.00750188,0.0131829,0.0256235,0.0129257,0.0263122,0.0137151,0.0262196,0.0129876,0.0264328,0.0465191,0.0922317,0.0433446,0.0835078,0.0483487,0.0936274,0.0473867,0.0938837,0.135994,0.269187,0.132084,0.257934,0.140750,0.271752,0.145225,0.281514,0.421855,0.826988,0.396648,0.776030,0.409221,0.779363,0.452122,0.885073,1.69140,3.23948,1.46071,2.93098,1.54515,2.89195,1.75151,3.40186
25,0.00847458,0.000666367,0.00134027,0.000676472,0.00131842,0.000686616,0.00137327,0.000674794,0.00133352,0.00136685,0.00285015,0.00142468,0.00283222,0.00145179,0.00285819,0.00145437,0.00283066,0.00110077,0.00217445,0.00108906,0.00205555,0.00112790,0.00212028,0.00112718,0.00221838,0.00378553,0.00772114,0.00372478,0.00741061,0.00378629,0.00764731,0.00382761,0.00741086,0.0133347,0.0263355,0.0130059,0.0266517,0.0137048,0.0252520,0.0136393,0.0267279,0.0465151,0.0925062,0.0424249,0.0872220,0.0482241,0.0932233,0.0470598,0.0935492,0.133784,0.260092,0.131814,0.257062,0.142794,0.277421,0.146273,0.295731,0.429796,0.817309,0.394560,0.791901,0.413625,0.780457,0.466703,0.917612,1.72378,3.33155,1.49537,2.91869,1.55445,2.87491,1.74662,3.42305
26,0.00881356,0.000701322,0.00139204,0.000667299,0.00132457,0.000700183,0.00139958,0.000691710,0.00140175,0.00134673,0.00273668,0.00145126,0.00294526,0.00140333,0.00300300,0.00150096,0.00287672,0.00108533,0.00217870,0.00107121,0.00210163,0.00115901,0.00220593,0.00118794,0.00231332,0.00369215,0.00767580,0.00383115,0.00762084,0.00386780,0.00760236,0.00392482,0.00783776,0.0129419,0.0253487,0.0129610,0.0260698,0.0139903,0.0264823,0.0142215,0.0275376,0.0454473,0.0881105,0.0442582,0.0888939,0.0457002,0.0893401,0.0482535,0.0941999,0.137600,0.264264,0.131526,0.265602,0.135689,0.269188,0.144564,0.288062,0.432843,0.840351,0.385414,0.764376,0.422004,0.775548,0.449274,0.865965,1.70263,3.23659,1.47983,2.91497,1.57280,2.98549,1.72602,3.37521
27,0.00915254,0.000702532,0.00138330,0.000662291,0.00134429,0.000705995,0.00138594,0.000710553,0.00142792,0.00139165,0.00276583,0.00146252,0.00291275,0.00141799,0.00297917,0.00144496,0.00288635,0.00109878,0.00220318,0.00107392,0.00209035,0.00111177,0.00219362,0.00113781,0.00217519,0.00362615,0.00771345,0.00368849,0.00732668,0.00374762,0.00733035,0.00389477,0.00760675,0.0128778,0.0259422,0.0128210,0.0253545,0.0144768,0.0272781,0.0141952,0.0270334,0.0447564,0.0888232,0.0454511,0.0864657,0.0462420,0.0918762,0.0477514,0.0924112,0.138974,0.272455,0.132655,0.266820,0.138434,0.267327,0.147037,0.282715,0.419533,0.856668,0.389353,0.761084,0.420517,0.786873,0.466700,0.886492,1.69151,3.18332,1.48954,2.81916,1.51471,2.96872,1.71016,3.35871
28,0.00949153,0.000698392,0.00135780,0.000660893,0.00134251,0.000698365,0.00136156,0.000708950,0.00141382,0.00137800,0.00285323,0.00145963,0.00284565,0.00149717,0.00297399,0.00145316,0.00284467,0.00111117,0.00215877,0.00108835,0.00208573,0.00111792,0.00218212,0.00112185,0.00214994,0.00372918,0.00753465,0.00366386,0.00722291,0.00364734,0.00722656,0.00389968,0.00761856,0.0130409,0.0265434,0.0130344,0.0253454,0.0134897,0.0266546,0.0138097,0.0264058,0.0452663,0.0896736,0.0449944,0.0868628,0.0455195,0.0914344,0.0460829,0.0872517,0.137469,0.263495,0.139223,0.276013,0.137449,0.266878,0.146512,0.282453,0.433936,0.855630,0.385500,0.749037,0.422119,0.804595,0.459511,0.910263,1.67814,3.27375,1.56679,2.91333,1.50596,2.87855,1.73019,3.36453
29,0.00983051,0.000687594,0.00135556,0.000671078,0.00135246,0.000712134,0.00138313,0.000700428,0.00138823,0.00142053,0.00292551,0.00145105,0.00286294,0.00147397,0.00292645,0.00152403,0.00289156,0.00110777,0.00218160,0.00112654,0.00213827,0.00114392,0.00223761,0.00112060,0.00214943,0.00375545,0.00733226,0.00363003,0.00729829,0.00364281,0.00701558,0.00394687,0.00762793,0.0131566,0.0266825,0.0132303,0.0256309,0.0131311,0.0258573,0.0136269,0.0259337,0.0460302,0.0886967,0.0455945,0.0867741,0.0447675,0.0868806,0.0460118,0.0875210,0.134697,0.251722,0.136897,0.271767,0.140088,0.260293,0.143596,0.275825,0.443940,0.848877,0.420454,0.793505,0.417197,0.809234,0.452311,0.880216,1.69876,3.28178,1.51596,2.92126,1.56371,2.98547,1.75201,3.41377
30,0.0101695,0.000689479,0.00135320,0.000665171,0.00132582,0.000700985,0.00139344,0.000688777,0.00133622,0.00141657,0.00282696,0.00145144,0.00281933,0.00142403,0.00279804,0.00145639,0.00278791,0.00109937,0.00218626,0.00112400,0.00215033,0.00115511,0.00229042,0.00113702,0.00215540,0.00356347,0.00703435,0.00361282,0.00713168,0.00374611,0.00727287,0.00402850,0.00760058,0.0130069,0.0261954,0.0133816,0.0254754,0.0133849,0.0260490,0.0137247,0.0261917,0.0463863,0.0882976,0.0429678,0.0875126,0.0451798,0.0869750,0.0457550,0.0878016,0.133692,0.263437,0.134595,0.257066,0.136762,0.264684,0.141297,0.274148,0.454704,0.843366,0.389170,0.759395,0.413890,0.790376,0.447309,0.856729,1.74334,3.32850,1.48479,2.83231,1.59476,2.96504,1.78571,3.50591
31,0.0105085,0.000687991,0.00135558,0.000684623,0.00136435,0.000705889,0.00141839,0.000690090,0.00134615,0.00139254,0.00279060,0.00140531,0.00288193,0.00145732,0.00288260,0.00148532,0.00283447,0.00113191,0.00219178,0.00106327,0.00207148,0.00113790,0.00221706,0.00114899,0.00220927,0.00359785,0.00719026,0.00364105,0.00721650,0.00382021,0.00760248,0.00385244,0.00740637,0.0131787,0.0257146,0.0127571,0.0250819,0.0136415,0.0260439,0.0136802,0.0268608,0.0456032,0.0888091,0.0434230,0.0908403,0.0460639,0.0916804,0.0470035,0.0903471,0.131903,0.261200,0.127822,0.250224,0.131408,0.261795,0.149266,0.280868,0.434337,0.829744,0.376988,0.764908,0.407102,0.796623,0.454141,0.872637,1.71619,3.32759,1.49946,2.93876,1.59524,2.98688,1.78713,3.43489
32,0.0108475,0.000693042,0.00139964,0.000673035,0.00137474,0.000688571,0.00138239,0.000698808,0.00136760,0.00140262,0.00287176,0.00141953,0.00281053,0.00143414,0.00284395,0.00148676,0.00291693,0.00115757,0.00222496,0.00110502,0.00213736,0.00115572,0.00218725,0.00108561,0.00217050,0.00379017,0.00748548,0.00370554,0.00733759,0.00385988,0.00728994,0.00386533,0.00747351,0.0132628,0.0256278,0.0127959,0.0254474,0.0136799,0.0249478,0.0138627,0.0260064,0.0442670,0.0878526,0.0443351,0.0882624,0.0460452,0.0935777,0.0469741,0.0917191,0.135067,0.264776,0.126854,0.249607,0.134941,0.268129,0.145973,0.281456,0.432327,0.829853,0.388117,0.770439,0.407043,0.782043,0.440194,0.860211,1.66615,3.22445,1.48562,3.04097,1.57156,2.99819,1.77743,3.41015
33,0.0111864,0.000670804,0.00138420,0.000645697,0.00131560,0.000642199,0.00131319,0.000685273,0.00137307,0.00141820,0.00283029,0.00143391,0.00277207,0.00142375,0.00281232,0.00145925,0.00285705,0.00110092,0.00213525,0.00115737,0.00218209,0.00112904,0.00212326,0.00108423,0.00215056,0.00371963,0.00738556,0.00356745,0.00726007,0.00370769,0.00701708,0.00391945,0.00752645,0.0128150,0.0256096,0.0125033,0.0255660,0.0138276,0.0259255,0.0138113,0.0256961,0.0452145,0.0912701,0.0440684,0.0843262,0.0449556,0.0923868,0.0480487,0.0940200,0.140210,0.277834,0.125012,0.253295,0.136957,0.264221,0.146759,0.286539,0.444506,0.828723,0.405366,0.783844,0.413567,0.791184,0.453176,0.842706,1.64707,3.21991,1.51341,2.99609,1.50995,2.96919,1.69054,3.33062
34,0.0115254,0.000675803,0.00136859,0.000663536,0.00129239,0.000678096,0.00132873,0.000655771,0.00133331,0.00145962,0.00285833,0.00142572,0.00282279,0.00143346,0.00286470,0.00140862,0.00278768,0.00112221,0.00219641,0.00112390,0.00226159,0.00110726,0.00216534,0.00110157,0.00218207,0.00383630,0.00729873,0.00369432,0.00718074,0.00375829,0.00720129,0.00398660,0.00758757,0.0133169,0.0268179,0.0127056,0.0253079,0.0138498,0.0262688,0.0136739,0.0261239,0.0451683,0.0912816,0.0441689,0.0860078,0.0485836,0.0926977,0.0479004,0.0935830,0.147330,0.278921,0.129239,0.252537,0.134845,0.262649,0.146976,0.286234,0.437071,0.836611,0.387366,0.779052,0.418485,0.779267,0.469981,0.868096,1.72036,3.29323,1.52701,2.96720,1.47387,2.95335,1.67623,3.30125
35,0.0118644,0.000695859,0.00135387,0.000662869,0.00130256,0.000702322,0.00135454,0.000668572,0.00133046,0.00143625,0.00285658,0.00142366,0.00282565,0.00144217,0.00292406,0.00143224,0.00287640,0.00112828,0.00217748,0.00109309,0.00221995,0.00111263,0.00218903,0.00110628,0.00218798,0.00368801,0.00702205,0.00366368,0.00723225,0.00376915,0.00721179,0.00397139,0.00758543,0.0134954,0.0270380,0.0128006,0.0255942,0.0131797,0.0268675,0.0136661,0.0255039,0.0447860,0.0907036,0.0428319,0.0846267,0.0483146,0.0900884,0.0473584,0.0939899,0.142181,0.266430,0.131096,0.244656,0.137452,0.267595,0.149351,0.282849,0.446999,0.857291,0.387526,0.768680,0.425366,0.808816,0.487471,0.911802,1.69600,3.25573,1.54047,3.08597,1.48909,2.95436,1.68428,3.36327
36,0.0122034,0.000665534,0.00132721,0.000634120,0.00132839,0.000679391,0.00135697,0.000715861,0.00139916,0.00141307,0.00289537,0.00132622,0.00273699,0.00146019,0.00284466,0.00148229,0.00294464,0.00114071,0.00212336,0.00109928,0.00214005,0.00111843,0.00216697,0.00109810,0.00211644,0.00373331,0.00724336,0.00382360,0.00749848,0.00360723,0.00719428,0.00401840,0.00762777,0.0130346,0.0255593,0.0131379,0.0260008,0.0133217,0.0262440,0.0137177,0.0267582,0.0454083,0.0899602,0.0443429,0.0874706,0.0479830,0.0898535,0.0469419,0.0932390,0.132849,0.263317,0.129586,0.247163,0.134601,0.262653,0.152678,0.284743,0.437068,0.834927,0.395111,0.757123,0.428266,0.815489,0.476067,0.900063,1.59481,3.18150,1.56802,3.05423,1.52699,2.97079,1.64950,3.37595
37,0.0125424,0.000669629,0.00137140,0.000650035,0.00130894,0.000705188,0.00135348,0.000709588,0.00139620,0.00140849,0.00281700,0.00138662,0.00280629,0.00141079,0.00282885,0.00147114,0.00289658,0.00109169,0.00211908,0.00108317,0.00211944,0.00115004,0.00220253,0.00110738,0.00213950,0.00385921,0.00740030,0.00381241,0.00719183,0.00377065,0.00745377,0.00396035,0.00728629,0.0129010,0.0253723,0.0131887,0.0263031,0.0141227,0.0262776,0.0140691,0.0276104,0.0456217,0.0889012,0.0450293,0.0889022,0.0464632,0.0905840,0.0467279,0.0904388,0.136722,0.265922,0.124235,0.248049,0.135539,0.266734,0.151722,0.293604,0.429964,0.845416,0.387539,0.751258,0.419912,0.778960,0.457533,0.892811,1.54267,3.12727,1.57640,3.06240,1.58745,3.08335,1.69456,3.27034
38,0.0128814,0.000674856,0.00142296,0.000667865,0.00131210,0.000693640,0.00137114,0.000698099,0.00134487,0.00143209,0.00283960,0.00143113,0.00287689,0.00143651,0.00292552,0.00141674,0.00289628,0.00109052,0.00219119,0.00109119,0.00212308,0.00110942,0.00215827,0.00108153,0.00218199,0.00382128,0.00748484,0.00378662,0.00727087,0.00383282,0.00766700,0.00384981,0.00751503,0.0134836,0.0268225,0.0131354,0.0253902,0.0142303,0.0264370,0.0143393,0.0276416,0.0448320,0.0885024,0.0451401,0.0870618,0.0472169,0.0925534,0.0478659,0.0908331,0.139292,0.270545,0.127112,0.251032,0.137885,0.268022,0.146187,0.289426,0.431551,0.850581,0.391720,0.766159,0.434299,0.801429,0.469063,0.893536,1.71401,3.32206,1.50269,3.03346,1.58838,3.00324,1.75591,3.33355
39,0.0132203,0.000659044,0.00134890,0.000678751,0.00136452,0.000674328,0.00135444,0.000690168,0.00134262,0.00144332,0.00293487,0.00138971,0.00283054,0.00147991,0.00280680,0.00143345,0.00284518,0.00107780,0.00213996,0.00105585,0.00206305,0.00112051,0.00212435,0.00107761,0.00226067,0.00373593,0.00721722,0.00362521,0.00722438,0.00375552,0.00743471,0.00383754,0.00778656,0.0131139,0.0262364,0.0130431,0.0247721,0.0141583,0.0264847,0.0140918,0.0276612,0.0437129,0.0888501,0.0455345,0.0867930,0.0462594,0.0916007,0.0466577,0.0941212,0.140648,0.274345,0.126551,0.259328,0.135649,0.262251,0.144739,0.284105,0.426585,0.862335,0.375101,0.766571,0.436285,0.803330,0.464602,0.882306,1.68810,3.30739,1.48799,2.95285,1.58519,3.06929,1.76060,3.39325
40,0.0135593,0.000662921,0.00135134,0.000675973,0.00132142,0.000697810,0.00141706,0.000733298,0.00140966,0.00140207,0.00292607,0.00145781,0.00287637,0.00143425,0.00283195,0.00147761,0.00290351,0.00112342,0.00218618,0.00106730,0.00202533,0.00114895,0.00220306,0.00112165,0.00227978,0.00370388,0.00737900,0.00360276,0.00707369,0.00381595,0.00749572,0.00390871,0.00750219,0.0127530,0.0257646,0.0132481,0.0256496,0.0137429,0.0268045,0.0136729,0.0276377,0.0458126,0.0896278,0.0444444,0.0847914,0.0453955,0.0853087,0.0476123,0.0916840,0.133730,0.260708,0.130626,0.264721,0.139003,0.264975,0.151835,0.284752,0.426851,0.840551,0.381004,0.773417,0.426137,0.783863,0.437757,0.860141,1.60079,3.24289,1.48208,3.01249,1.55017,3.09014,1.73032,3.32076
41,0.0138983,0.000669562,0.00136001,0.000674215,0.00131752,0.000700638,0.00140220,0.000701476,0.00143722,0.00145826,0.00291116,0.00138444,0.00273452,0.00141006,0.00287874,0.00147557,0.00294971,0.00109734,0.00211274,0.00107004,0.00208392,0.00114642,0.00225361,0.00115499,0.00223622,0.00378065,0.00752972,0.00359320,0.00729075,0.00371998,0.00750636,0.00384943,0.00756422,0.0127375,0.0258316,0.0136369,0.0253024,0.0136419,0.0262641,0.0132552,0.0269360,0.0452342,0.0874466,0.0463940,0.0860682,0.0466830,0.0906091,0.0481780,0.0881267,0.136322,0.257517,0.127720,0.255410,0.139454,0.267279,0.147956,0.276001,0.449872,0.845893,0.405798,0.799404,0.406505,0.768366,0.431124,0.850319,1.72187,3.34325,1.48460,3.03480,1.54023,3.00055,1.69619,3.20154
42,0.0142373,0.000691674,0.00134554,0.000695404,0.00136030,0.000694013,0.00136621,0.000694548,0.00142642,0.00140740,0.00282918,0.00138796,0.00279750,0.00145770,0.00294482,0.00137077,0.00273026,0.00109783,0.00210408,0.00109848,0.00216155,0.00114074,0.00221152,0.00114456,0.00227323,0.00379392,0.00722476,0.00368167,0.00734100,0.00376824,0.00753504,0.00397321,0.00772625,0.0128759,0.0244486,0.0131485,0.0247647,0.0136250,0.0252629,0.0131669,0.0257721,0.0442335,0.0881819,0.0454705,0.0873354,0.0455629,0.0940857,0.0477427,0.0904852,0.131680,0.259424,0.127916,0.253194,0.138063,0.272340,0.138287,0.276924,0.447987,0.849215,0.396841,0.798661,0.405755,0.780399,0.468545,0.873910,1.67007,3.22837,1.46678,2.88208,1.57028,3.00027,1.71495,3.34597
43,0.0145763,0.000711582,0.00135514,0.000683627,0.00138258,0.000713218,0.00139538,0.000683167,0.00139238,0.00136440,0.00278552,0.00142190,0.00279984,0.00140755,0.00285473,0.00137647,0.00277472,0.00108664,0.00213151,0.00110188,0.00218347,0.00113371,0.00223111,0.00111129,0.00220894,0.00371163,0.00719016,0.00374397,0.00718275,0.00376209,0.00721964,0.00404793,0.00774237,0.0128458,0.0249357,0.0130814,0.0254868,0.0139578,0.0254377,0.0134753,0.0246983,0.0465566,0.0912381,0.0446950,0.0874478,0.0445555,0.0881572,0.0494883,0.0937111,0.130154,0.263985,0.132796,0.258443,0.138707,0.267708,0.141142,0.271193,0.444191,0.836719,0.398812,0.782519,0.396909,0.775524,0.484999,0.913620,1.68097,3.22344,1.47224,2.92588,1.53618,2.97284,1.75730,3.36891
44,0.0149153,0.000688836,0.00136525,0.000655206,0.00133943,0.000687871,0.00135936,0.000686330,0.00131767,0.00141416,0.00289119,0.00138604,0.00279557,0.00139769,0.00284483,0.00143154,0.00285076,0.00107975,0.00215140,0.00108349,0.00215844,0.00112928,0.00223394,0.00110614,0.00211170,0.00383553,0.00762822,0.00370482,0.00733236,0.00377191,0.00726487,0.00396864,0.00771167,0.0130119,0.0254182,0.0131488,0.0253499,0.0135251,0.0257241,0.0133731,0.0253118,0.0485520,0.0925059,0.0442863,0.0867592,0.0443134,0.0878436,0.0498054,0.0940646,0.135997,0.272506,0.133184,0.256571,0.142311,0.261441,0.145967,0.281450,0.427638,0.839218,0.400906,0.790759,0.423079,0.826799,0.467574,0.892299,1.64658,3.05956,1.50106,3.03629,1.53076,2.93525,1.77268,3.36855
45,0.0152542,0.000669680,0.00138620,0.000670341,0.00134124,0.000672171,0.00134984,0.000693695,0.00133912,0.00142343,0.00281338,0.00135897,0.00272455,0.00138832,0.00286357,0.00145860,0.00286772,0.00106068,0.00212968,0.00106818,0.00208175,0.00113233,0.00215181,0.00112663,0.00218014,0.00395756,0.00766452,0.00367924,0.00722797,0.00381493,0.00753916,0.00390586,0.00763770,0.0132040,0.0252034,0.0129414,0.0246319,0.0136853,0.0260979,0.0142642,0.0268528,0.0464801,0.0917082,0.0445386,0.0896183,0.0450683,0.0892930,0.0506868,0.100076,0.135812,0.268959,0.132124,0.251487,0.135893,0.257972,0.145361,0.280409,0.411919,0.807663,0.401923,0.776839,0.432954,0.832798,0.445244,0.881737,1.59471,2.95183,1.46282,2.90595,1.52752,3.00214,1.84011,3.38576
46,0.0155932,0.000648315,0.00134086,0.000685784,0.00134079,0.000690649,0.00137596,0.000684129,0.00138827,0.00140090,0.00274298,0.00135073,0.00272827,0.00143678,0.00288325,0.00144671,0.00278902,0.00109272,0.00217201,0.00108703,0.00208536,0.00112512,0.00212807,0.00116193,0.00223738,0.00381807,0.00728713,0.00366985,0.00729649,0.00382808,0.00768731,0.00396843,0.00759938,0.0130634,0.0258723,0.0128448,0.0244851,0.0136665,0.0260572,0.0143642,0.0271262,0.0449895,0.0887281,0.0449919,0.0872555,0.0446469,0.0883887,0.0481715,0.0946953,0.135563,0.265168,0.130943,0.257948,0.136260,0.263667,0.146628,0.277920,0.426771,0.844316,0.394046,0.757542,0.417251,0.813468,0.445776,0.879513,1.62837,3.11196,1.44089,2.90360,1.45580,2.94980,1.78781,3.31508
47,0.0159322,0.000671701,0.00137141,0.000685754,0.00130920,0.000708215,0.00137251,0.000683538,0.00143227,0.00138454,0.00275094,0.00138366,0.00271274,0.00144018,0.00291835,0.00144872,0.00281753,0.00112762,0.00224500,0.00107625,0.00208048,0.00108803,0.00215739,0.00111732,0.00216267,0.00382850,0.00742737,0.00378459,0.00744224,0.00383142,0.00748809,0.00387310,0.00762496,0.0131884,0.0273655,0.0132980,0.0257837,0.0131212,0.0257475,0.0138533,0.0262003,0.0452745,0.0892780,0.0457495,0.0866563,0.0453998,0.0886498,0.0463299,0.0903771,0.131759,0.258156,0.134306,0.261929,0.138244,0.267048,0.147224,0.276480,0.422327,0.864292,0.400290,0.741582,0.421743,0.802807,0.458628,0.899729,1.64014,3.18007,1.47184,2.90956,1.54936,3.10590,1.70993,3.30402
48,0.0162712,0.000689998,0.00140418,0.000680973,0.00127916,0.000699682,0.00140366,0.000670610,0.00140780,0.00143872,0.00286898,0.00141875,0.00277225,0.00144704,0.00286695,0.00150135,0.00283241,0.00108927,0.00214153,0.00107216,0.00206058,0.00111620,0.00219289,0.00113305,0.00219874,0.00371493,0.00747245,0.00377173,0.00726794,0.00378119,0.00728093,0.00397771,0.00786886,0.0136883,0.0263491,0.0135002,0.0264582,0.0133230,0.0260891,0.0138833,0.0264527,0.0463960,0.0912981,0.0432907,0.0860100,0.0460721,0.0861937,0.0462483,0.0915945,0.134864,0.267596,0.132556,0.256654,0.135720,0.260788,0.144949,0.269300,0.435345,0.829653,0.403115,0.753037,0.427273,0.818984,0.452306,0.905873,1.60958,3.16936,1.45547,2.79414,1.54990,3.03009,1.67868,3.23807
